college_code,college_name,college_type,branch_code,branch_name,cap_round,category,closing_rank,closing_percentile
1002,"Government College of Engineering, Amravati",Government Autonomous,100224210,Computer Science and Engineering,I,DEFOPENS,15876,91.4761117
1002,"Government College of Engineering, Amravati",Government Autonomous,100224210,Computer Science and Engineering,I,TFWS,4763,97.3134328
1002,"Government College of Engineering, Amravati",Government Autonomous,100224210,Computer Science and Engineering,I,"PWDROBC
S",79305,50.8162490
1002,"Government College of Engineering, Amravati",Government Autonomous,100224210,Computer Science and Engineering,I,DEFRSCS,23301,87.4346052
1002,"Government College of Engineering, Amravati",Government Autonomous,100224210,Computer Science and Engineering,I,EWS,7872,95.7059576
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,GOPENS,8456,95.3393686
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,GSCS,13932,92.5142196
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,GSTS,44445,75.4846987
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,GVJS,16510,91.1038771
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,GNT1S,9228,94.9538024
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,GNT2S,9942,94.6205981
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,GNT3S,20505,88.9823699
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,GOBCS,8735,95.2545256
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,LOPENS,8400,95.3875689
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,LSCS,14435,92.2302228
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,LSTS,31172,83.1650789
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,LNT1S,21744,88.2761636
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,LNT2S,17754,90.4382847
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,LOBCS,9179,94.9790794
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,PWDOPENS,80636,49.0525702
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,DEFOPENS,24544,86.8356112
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,TFWS,7435,95.9209717
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,"PWDROBC
S",93664,37.5478565
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,DEFROBCS,28236,84.8614274
1002,"Government College of Engineering, Amravati",Government Autonomous,100224610,Information Technology,I,EWS,9683,94.7015776
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,GOPENS,26610,85.6827453
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,GSCS,35923,80.5336015
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,GSTS,80097,49.5565410
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,GVJS,48372,72.8897104
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,GNT1S,27089,85.4043578
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,GNT2S,36467,80.2656546
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,GNT3S,39928,78.1473584
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,GOBCS,30649,83.3246679
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,LOPENS,26549,85.6913808
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,LSCS,29692,84.0382056
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,LSTS,48168,72.8974176
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,LVJS,40479,77.9458986
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,LNT2S,28122,84.8685155
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,LOBCS,25800,86.1713847
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,PWDOPENS,54377,69.1685966
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,DEFOPENS,78548,51.2359011
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,TFWS,18803,89.9192371
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,DEFROBCS,110745,18.3037194
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,EWS,35192,80.8718313
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GOPENS,15492,91.6047864
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GSCS,22933,87.6299679
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GSTS,64864,61.8814494
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GVJS,28519,84.6390824
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GNT1S,20509,88.9823699
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GNT2S,19466,89.5056923
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GNT3S,26282,85.8374792
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GOBCS,15967,91.4536974
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LOPENS,14248,92.3335702
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LSCS,22745,87.7973797
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LSTS,102922,27.3337429
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LVJS,44740,75.3508645
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LNT1S,20321,89.0594645
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LNT2S,27605,85.0225065
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LOBCS,13964,92.4845102
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,PWDOPENS,100795,29.3528763
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,DEFOPENS,30393,83.4474115
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,TFWS,11631,93.7141189
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,"PWDROBC
S",104414,25.8381109
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,DEFROBCS,41669,77.0666918
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,EWS,16352,91.1864731
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GOPENS,49414,72.5765063
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GSCS,65659,61.4673542
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GSTS,112169,16.5730741
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GNT2S,74875,54.1664697
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GOBCS,52428,70.7220669
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,LOPENS,46383,74.2012741
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,LSCS,64077,62.3799839
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,LOBCS,48202,72.8974176
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,DEFOPENS,113852,14.2210761
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,TFWS,30615,83.3246679
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,EWS,51690,70.9370842
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GOPENS,34421,81.4005843
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GSCS,42806,76.4889836
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GSTS,109621,19.4998540
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GVJS,48115,72.8974176
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GNT1S,47757,73.2440997
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GNT2S,43267,75.8471965
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GNT3S,63985,62.3799839
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GOBCS,39664,78.2814198
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LOPENS,40195,78.0555027
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LSCS,61058,64.4979119
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LSTS,97556,33.0830640
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LNT1S,81559,48.7700838
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LNT2S,54000,69.3871747
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LOBCS,42993,76.4889836
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,DEFOPENS,64866,61.8814494
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,TFWS,21335,88.4908068
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,EWS,49115,72.6414198
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100550310,Food Technology,I,TFWS,34335,81.4109415
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100550310,Food Technology,I,EWS,107964,21.8821184
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100551710,Oil and Paints Technology,I,TFWS,48609,72.7702415
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100551710,Oil and Paints Technology,I,EWS,96766,34.1210946
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100552710,Petro Chemical Engineering,I,EWS,115429,12.0998320
1012,"Government College of Engineering,Yavatmal",Government,101219110,Civil Engineering,I,TFWS,56874,67.4472840
1012,"Government College of Engineering,Yavatmal",Government,101219110,Civil Engineering,I,EWS,97934,32.5908894
1012,"Government College of Engineering,Yavatmal",Government,101224510,Computer Engineering,I,DEFOPENS,48009,72.9031949
1012,"Government College of Engineering,Yavatmal",Government,101224510,Computer Engineering,I,TFWS,10149,94.4876909
1012,"Government College of Engineering,Yavatmal",Government,101224510,Computer Engineering,I,DEFROBCS,74646,54.1664697
1012,"Government College of Engineering,Yavatmal",Government,101224510,Computer Engineering,I,EWS,24163,87.0240046
1012,"Government College of Engineering,Yavatmal",Government,101229310,Electrical Engineering,I,DEFOPENS,117538,8.6023034
1012,"Government College of Engineering,Yavatmal",Government,101229310,Electrical Engineering,I,TFWS,44044,75.6049358
1012,"Government College of Engineering,Yavatmal",Government,101229310,Electrical Engineering,I,EWS,71061,57.2112851
1012,"Government College of Engineering,Yavatmal",Government,101237210,Electronics and Telecommunication Engg,I,DEFOPENS,101980,28.6995083
1012,"Government College of Engineering,Yavatmal",Government,101237210,Electronics and Telecommunication Engg,I,TFWS,25137,86.4021980
1012,"Government College of Engineering,Yavatmal",Government,101237210,Electronics and Telecommunication Engg,I,DEFROBCS,102806,28.1605922
1012,"Government College of Engineering,Yavatmal",Government,101237210,Electronics and Telecommunication Engg,I,EWS,44532,75.4846987
1012,"Government College of Engineering,Yavatmal",Government,101261210,Mechanical Engineering,I,TFWS,48386,72.8897104
1012,"Government College of Engineering,Yavatmal",Government,101261210,Mechanical Engineering,I,EWS,59474,65.7244332
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124210,Computer Science and Engineering,I,DEFOPENS,32925,82.1909278
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124210,Computer Science and Engineering,I,TFWS,7999,95.6029376
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124210,Computer Science and Engineering,I,EWS,15503,91.6047864
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124610,Information Technology,I,DEFOPENS,39397,78.3496848
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124610,Information Technology,I,TFWS,11297,93.8419335
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124610,Information Technology,I,EWS,19337,89.5401523
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110135610,Electrical Engg[Electronics and Power],I,TFWS,22778,87.6520385
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110135610,Electrical Engg[Electronics and Power],I,EWS,74048,54.5241174
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110137210,Electronics and Telecommunication Engg,I,DEFOPENS,90969,39.5925136
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110137210,Electronics and Telecommunication Engg,I,TFWS,21727,88.2761636
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110137210,Electronics and Telecommunication Engg,I,EWS,45586,74.5211181
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110161210,Mechanical Engineering,I,TFWS,45494,74.7453210
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110161210,Mechanical Engineering,I,EWS,93002,38.5667023
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110519110,Civil Engineering,I,EWS,122007,1.2935323
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,DEFOPENS,45018,75.1821980
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,DEFOBCS,89860,41.4815869
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,TFWS,13157,92.8720577
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,DEFRSCS,48548,72.8897104
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,DEFROBCS,86363,44.6471616
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,EWS,33849,81.6296507
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524610,Information Technology,I,DEFOPENS,61859,64.0075195
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524610,Information Technology,I,TFWS,15970,91.4536974
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524610,Information Technology,I,DEFRSCS,104311,25.8381109
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524610,Information Technology,I,DEFROBCS,90289,41.1873138
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524610,Information Technology,I,EWS,46779,74.1161376
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110526310,Artificial Intelligence (AI) and Data Science,I,DEFOPENS,51835,70.9263207
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110526310,Artificial Intelligence (AI) and Data Science,I,TFWS,37511,79.5309168
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110526310,Artificial Intelligence (AI) and Data Science,I,EWS,66428,60.6284658
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110526510,Industrial IoT,I,TFWS,56574,67.4824177
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110526510,Industrial IoT,I,EWS,118357,7.4458997
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110537210,Electronics and Telecommunication Engg,I,TFWS,36177,80.3744535
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110537210,Electronics and Telecommunication Engg,I,EWS,83998,46.1727561
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110561210,Mechanical Engineering,I,EWS,107894,21.8821184
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110719110,Civil Engineering,I,TFWS,57082,67.2875491
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110719110,Civil Engineering,I,EWS,121481,2.3327106
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110724210,Computer Science and Engineering,I,DEFOPENS,70778,57.4413646
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110724210,Computer Science and Engineering,I,DEFOBCS,99943,31.5015186
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110724210,Computer Science and Engineering,I,TFWS,23056,87.5783283
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110724210,Computer Science and Engineering,I,DEFRSCS,93033,38.5667023
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110724210,Computer Science and Engineering,I,DEFROBCS,79650,50.5614783
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110724210,Computer Science and Engineering,I,EWS,60001,65.2657662
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110729310,Electrical Engineering,I,TFWS,46277,74.2260244
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110729310,Electrical Engineering,I,EWS,119017,6.6563016
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110737210,Electronics and Telecommunication Engg,I,DEFOPENS,75059,54.1246150
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110737210,Electronics and Telecommunication Engg,I,TFWS,41964,76.9900203
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110737210,Electronics and Telecommunication Engg,I,EWS,90814,39.6081812
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110761210,Mechanical Engineering,I,TFWS,66118,60.7344231
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110761210,Mechanical Engineering,I,EWS,110305,18.8401670
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110799510,Artificial Intelligence and Data Science,I,TFWS,25402,86.3472937
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110799510,Artificial Intelligence and Data Science,I,EWS,77791,51.6740911
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,I,DEFOPENS,122406,0.4761442
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,I,TFWS,59246,66.0248119
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,I,EWS,122466,0.3838305
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,I,DEFOPENS,73554,55.2181517
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,I,DEFOBCS,111137,17.5316365
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,I,TFWS,16193,91.2460306
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,I,DEFROBCS,100783,29.9372742
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,I,EWS,45879,74.5106403
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,I,TFWS,20750,88.8543387
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,I,EWS,56822,67.4472840
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,I,DEFOPENS,91163,39.5925136
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,I,TFWS,37931,79.4729608
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,I,EWS,82434,48.1419882
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111461210,Mechanical Engineering,I,TFWS,72345,56.5826603
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111461210,Mechanical Engineering,I,EWS,112300,16.0971905
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,I,TFWS,76394,52.8246408
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,I,EWS,101266,29.3331437
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,I,DEFOPENS,103395,26.9007793
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,I,TFWS,42623,76.5571858
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,I,EWS,78338,51.2359011
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,I,EWS,121171,2.7571580
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111661210,Mechanical Engineering,I,EWS,121306,2.5896414
1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111719110,Civil Engineering,I,EWS,101105,29.3331437
1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111724210,Computer Science and Engineering,I,TFWS,31207,83.1650789
